compressor_pressure_ratio,compressor_efficiency,compressor_diameter_mm,compressor_blade_count,combustor_length_mm,combustor_outer_diameter_mm,combustor_inner_diameter_mm,combustor_liner_thickness_mm,combustor_num_injectors,combustor_air_fuel_ratio,turbine_inlet_temp_K,turbine_efficiency,turbine_blade_count,turbine_hub_tip_ratio,nozzle_exit_diameter_mm,mass_flow_kg_s,rpm,lattice_cell_size_mm,lattice_density,thrust_N,specific_thrust,fuel_flow_kg_s,tsfc_kg_N_s,exhaust_velocity_m_s,exhaust_temp_K,compressor_power_W,thermal_efficiency,total_mass_kg,thrust_to_weight,lattice_surface_area_ratio,is_valid,n_warnings
4.093459312,0.7736555026,100.5655104,9,108.4614081,138.4622011,62.31480797,1.712272998,10,41.8714832,1081.603383,0.7710230785,18,0.6652890166,48.27812016,0.2088957912,100232.4055,11.58075202,0.4455314253,100.8969966,483.0015768,0.003692535442,3.66E-05,474.6121207,821.0415522,38770.53854,0.15079743,0.7637215776,13.46710264,3.168297138,TRUE,0
3.992118416,0.7116489505,61.09484214,18,67.64356394,109.6133211,45.22236745,1.994495696,6,48.76204715,1189.373883,0.7823622809,19,0.8131197545,36.81423676,0.1941881287,108812.5405,5.298980815,0.2406022442,100.897264,519.5851292,0.003986331752,3.95E-05,509.1335368,903.8034796,38337.51569,0.1498439471,0.3746071797,27.45581156,2.860903366,TRUE,1
4.254114745,0.8064065603,125.6677295,15,71.51569352,130.8016971,61.70174913,1.518741575,12,55.701757,940.1953815,0.777505116,20,0.776755121,79.91393112,0.2508688362,67729.13018,9.642750171,0.1648476873,100.8974447,402.192023,0.003402031028,3.37E-05,396.8108728,711.0523464,46160.03306,0.1368443937,0.6042440755,17.02153646,2.747271531,TRUE,0
3.119221228,0.7814206408,135.5167285,17,148.2485772,93.26098092,69.74297534,1.190973734,9,45.89041285,974.7855183,0.8778343268,19,0.8488823089,46.78958246,0.2266613394,108236.2386,11.94476818,0.4460415486,100.90025,445.1586242,0.003575801165,3.54E-05,438.2448886,765.9938373,32261.19272,0.1437928492,0.79486182,12.9399202,3.169062323,TRUE,0
4.559427323,0.7881798964,110.4635709,17,132.0237645,113.1380105,50.4260794,1.35685295,11,46.8017956,1178.694623,0.7546775729,16,0.7419607211,68.54103512,0.1825439385,138835.2041,6.339774558,0.512624281,100.9007022,552.7474808,0.003679083386,3.65E-05,541.8272194,875.849942,36393.66145,0.1727893316,0.8674074532,11.85774295,3.268936422,TRUE,0
2.993663237,0.7242938499,95.755382,11,105.5077025,108.6295735,67.31977718,0.8808128634,8,44.28287985,1182.415721,0.8069295364,19,0.8192007784,74.32991453,0.200112171,88200.43766,6.772826824,0.3004865943,100.9031904,504.2331502,0.004358366884,4.32E-05,493.4852299,946.9816505,29436.53537,0.1328485502,0.6444728917,15.95993933,2.950729891,TRUE,1
3.290813092,0.7307791155,125.5774964,11,72.48027837,107.3708413,67.54333983,0.9971515275,9,72.39072813,1009.273991,0.8537009964,16,0.8403184034,77.95207232,0.2308594916,76566.38364,12.16747991,0.1936215448,100.9070726,437.093021,0.003754435854,3.72E-05,430.0983906,788.0678967,37087.99874,0.1344145507,0.5765590523,17.84057323,2.790432317,TRUE,0
4.526474554,0.8283643899,114.3244972,10,91.19736357,83.87127657,80.43260798,0.8750618285,5,62.18164557,804.7214856,0.8554657102,17,0.8228741614,62.8581613,0.292934657,79878.06397,13.59879336,0.3680160426,100.9078493,344.4722123,0.002775426583,2.75E-05,341.2391222,589.5614367,55241.99308,0.1442632034,0.5820936608,17.67107919,3.052024064,TRUE,0
4.736899986,0.7028937394,146.9565248,10,56.02756833,85.24232,47.35605488,1.591601461,6,74.30759013,1058.391966,0.7727092164,14,0.8418583276,70.86371488,0.2460169255,149612.6816,11.92523414,0.4784381518,100.9093898,410.1725503,0.003860911862,3.83E-05,403.8348932,787.1976113,56714.77761,0.122728968,0.6175746048,16.65609324,3.217657228,TRUE,0
2.299694475,0.8360091391,123.628166,11,57.42652582,153.9426813,74.05740773,1.64860475,11,71.38196771,1055.957906,0.7733801707,17,0.7108718893,56.03319062,0.2365890254,145465.9071,13.61028098,0.4574590725,100.9106632,426.5230099,0.00463501465,4.59E-05,418.3275564,897.374672,22015.05089,0.1059019536,0.6500698766,15.82369893,3.186188609,TRUE,0
3.307301245,0.7503066093,130.3061086,12,87.45708861,154.2812811,76.42479508,1.535031073,11,58.84532259,860.7973105,0.8692068847,22,0.7596027104,59.2678174,0.2871712664,80584.14434,9.374000383,0.5303223231,100.9108847,351.3961753,0.003448147222,3.42E-05,347.2269227,671.102487,45156.48225,0.1181590944,0.8463502413,12.15399026,3.295483485,TRUE,0
4.64793705,0.7169437523,93.84157571,8,87.34304462,111.7481997,42.70687034,1.902949998,12,48.19097518,1023.755964,0.804254024,22,0.6854019885,76.93524384,0.2408678427,82098.5587,4.374710984,0.250264064,100.9117019,418.9504948,0.00358950627,3.56E-05,412.7988065,755.8803843,53619.8603,0.1349418923,0.5808359807,17.71001838,2.875396096,TRUE,0
4.760128637,0.8340014884,66.23592605,13,88.01642373,140.0049852,60.08617513,1.93143067,8,44.9816378,1046.191658,0.8097642038,16,0.8320430331,61.66703755,0.1942827034,86960.16775,4.52227356,0.1692153259,100.9121888,519.4090214,0.003178144226,3.15E-05,511.049102,761.0788758,37894.651,0.1886836212,0.5199041776,19.78569508,2.753822989,TRUE,0
3.661276794,0.8417690972,131.0585072,18,107.7889093,87.32227261,58.21046868,0.9562393294,7,50.94462817,882.4777553,0.7756357068,11,0.7806301013,62.97994756,0.2685772913,134164.8459,12.21526071,0.3538238318,100.9127665,375.7308222,0.003416705255,3.39E-05,371.0110067,687.5601124,41477.14629,0.1274168721,0.6588804837,15.61242846,3.030735748,TRUE,0
4.32128269,0.7652546477,105.3936772,9,147.4634177,114.2747338,87.28570034,1.66498828,5,54.23563556,917.9426368,0.7660024288,12,0.6209792848,61.82237193,0.2983352283,90850.55882,4.828907122,0.3385144469,100.9130032,338.2537281,0.0037443628,3.71E-05,334.0609765,698.7020797,58611.76253,0.1046879039,0.7982108271,12.88725759,3.00777167,TRUE,0
3.205884358,0.8156265167,123.8873888,17,94.6737898,114.025713,65.02000811,1.739876614,11,77.78422059,830.6777446,0.8243960115,17,0.6750228385,69.74973919,0.2941533513,70544.44712,6.784223546,0.5268116824,100.913729,343.0650323,0.003417124359,3.39E-05,339.1254752,658.0780819,41247.89675,0.116453202,0.7735483778,13.29822778,3.290217524,TRUE,0
3.799151445,0.7325222077,120.7632492,9,117.7853801,158.5949074,42.20761152,1.44541429,4,59.94333684,1063.473181,0.8285721787,12,0.8253228249,73.70102473,0.2139421121,123845.913,5.41214541,0.4431217889,100.9150927,471.6934488,0.003679852764,3.65E-05,463.7174044,809.2185227,39268.29829,0.1478701884,0.9730855409,10.5714874,3.164682683,TRUE,0
2.887914331,0.7624670013,109.6363841,12,116.6252163,159.7430383,61.82895571,1.082547982,6,41.47158288,1033.95153,0.796208945,22,0.7069577041,48.22968671,0.233978792,96260.69532,10.31563121,0.1953670224,100.917083,431.3086762,0.004152361017,4.11E-05,423.7878235,837.7939963,31452.47629,0.1197621563,0.7380978032,13.93740014,2.793050534,TRUE,0
3.624747789,0.7286009993,94.34895954,13,61.895506,89.58207228,80.42988297,1.149215111,11,59.38425697,998.3690411,0.8784195516,20,0.6512265688,72.18091103,0.226250948,92200.02814,8.326355184,0.1684563397,100.9201085,446.0538592,0.003501739028,3.47E-05,439.2554003,759.6486499,39994.87838,0.1472016203,0.4442805999,23.1553501,2.75268451,TRUE,0
2.73933083,0.7103592429,131.8034282,16,125.8592151,105.6186456,89.69113665,1.734356165,11,56.05356703,1046.826845,0.8299818599,20,0.800005593,73.13580011,0.2400665558,64940.76416,8.135480033,0.4776410151,100.9207941,420.3867289,0.004340608298,4.30E-05,412.9207689,853.462485,32653.30099,0.1116344762,0.8523257402,12.06996602,3.216461523,TRUE,0
4.939655309,0.7953455419,128.9834869,14,75.62467071,111.2097268,59.4562929,1.260461433,12,45.55159535,1125.111124,0.7846081898,15,0.7892525482,55.64587662,0.1817286376,105347.0853,7.94855829,0.2215435392,100.9217184,555.342954,0.003314934994,3.28E-05,545.394347,811.4010684,38267.60506,0.1930731141,0.5652581925,18.19989004,2.832315309,TRUE,1
3.19368881,0.81506539,113.7061557,19,51.70679657,99.09495139,47.82541077,1.633809728,11,68.54452841,873.8883459,0.840347572,11,0.6195962779,77.94792937,0.2637391189,120617.1372,13.40375266,0.2390943918,100.9218283,382.6577896,0.00339990203,3.37E-05,377.78767,689.2725852,36866.2311,0.1303971306,0.5059185102,20.33459526,2.858641588,TRUE,0
4.461412002,0.7386223776,137.5951947,13,84.62249604,155.3248857,42.13023825,1.881115562,5,54.95659863,1089.464659,0.8289963344,18,0.796036727,42.69701554,0.2016038026,142973.6717,7.928300418,0.4676348553,100.9245574,500.6084015,0.00347412632,3.44E-05,492.1278359,801.1606611,42135.64141,0.1662381615,0.7783905372,13.21692113,3.201452283,TRUE,0
2.984346713,0.7950717379,121.8349813,11,68.33783741,106.5253242,42.34068718,1.510260668,8,77.09496127,916.4349996,0.8724106072,14,0.6280805777,69.60913836,0.2467967157,119333.5183,8.00034924,0.2842819832,100.9258589,408.9432818,0.003532986701,3.50E-05,403.1717287,728.3466847,32962.58814,0.1339220445,0.5732387578,17.9472495,2.926422975,TRUE,0
2.502283698,0.7898747705,103.9572328,10,61.07466127,121.436993,81.83291099,0.9564807185,4,78.45572855,1082.888428,0.8283547008,22,0.7069373492,71.67406809,0.2203844878,141903.0113,5.077172156,0.1807298056,100.9265785,457.9568166,0.004386348924,4.35E-05,449.0198992,897.9620776,24207.64164,0.1201349886,0.5085395399,20.23074226,2.771094708,TRUE,0
4.303390008,0.7003472646,117.5898945,13,85.52056152,150.7073926,76.10845144,1.873262343,9,53.1937754,1066.855047,0.8639389629,20,0.7246891605,41.08760756,0.2122146767,136542.1017,4.248812984,0.2354688541,100.9279033,475.5934171,0.003485142087,3.45E-05,467.9090776,784.7218626,45398.33554,0.1575628333,0.6260465195,16.43371073,2.853203281,TRUE,0
2.100416068,0.8003058042,83.70708066,16,59.01741901,125.58544,54.13996622,1.004915566,8,57.71106381,1059.558762,0.8429625793,13,0.7321004197,45.34809892,0.2424317243,79756.09883,5.576867427,0.2466659596,100.9283755,416.3167003,0.004828395003,4.78E-05,408.1870372,911.2615069,20720.0216,0.09921360924,0.4385333775,23.46073543,2.869998939,TRUE,1
3.285185317,0.8081410035,134.7793828,8,122.3915672,149.4228656,80.36819984,1.369535562,8,75.46178814,951.8643577,0.8481287265,13,0.7347363711,72.63746692,0.2309612241,106946.4102,12.62701701,0.1649196657,100.9294706,436.9974698,0.003470171175,3.44E-05,430.5288139,743.7088631,33495.54208,0.1456031828,0.8070281133,12.74853627,2.747379499,TRUE,0
3.118503135,0.7364893837,66.75570743,12,123.0348089,130.7814878,61.7363814,1.257566555,12,46.42176084,913.5178787,0.8258031761,18,0.737713281,61.6308677,0.2821391236,77360.64309,4.857319697,0.2917194745,100.9307112,357.7338368,0.003873513379,3.84E-05,352.8889921,727.6330123,42597.26386,0.1069197496,0.6738296172,15.26877622,2.937579212,TRUE,0
2.18287226,0.7079520175,92.51958888,17,62.98171222,104.4663341,60.61954057,0.8419928395,10,58.06441445,971.9825968,0.8644621088,18,0.7010218478,39.20318081,0.2827238566,139073.5573,10.36641222,0.4108476014,100.9315438,356.9969122,0.00476362593,4.72E-05,351.0815251,828.7760954,28897.44127,0.08649655098,0.4664778907,22.05600462,3.116271402,TRUE,0
3.947204623,0.8111891432,149.9945222,15,68.03402508,133.1608404,60.75616742,1.00561286,7,68.1608882,914.4085578,0.8498904096,22,0.6073639877,68.78328874,0.2376579435,111541.1603,5.7350324,0.1889938757,100.932721,424.6974432,0.003128894329,3.10E-05,419.1787303,687.68056,40755.4038,0.1572323378,0.635465763,16.19089353,2.783490814,TRUE,0
3.47034711,0.7564136712,103.7231853,12,130.8686577,124.3274229,70.52824858,1.492565136,10,54.34143168,1132.520769,0.835807258,14,0.656878825,59.99590107,0.1933675536,99524.65589,13.68666558,0.185723906,100.9330256,521.9749835,0.003833409549,3.80E-05,511.8282587,874.5697383,31603.18167,0.1567017623,0.68895111,14.93399083,2.778585859,TRUE,0
2.721453166,0.735323391,148.7499715,17,65.0724216,158.1136441,70.09170476,1.368921621,4,59.32362615,1099.059597,0.8495817893,14,0.6476094364,39.28377946,0.216318536,144384.2572,12.50283408,0.4457002222,100.9338803,466.5983884,0.004280411933,4.24E-05,457.5447037,893.0793899,28211.88616,0.1254545695,0.6980274728,14.73993085,3.168550333,TRUE,0
2.956546815,0.7959541466,143.6486838,14,105.0453261,157.4784013,86.34399527,0.8302348755,6,60.815735,916.6513857,0.8408167074,23,0.7074193056,72.33067832,0.2546504678,78983.74923,9.146853283,0.416196722,100.9357468,396.3697681,0.003657837988,3.62E-05,390.756877,734.2959354,33635.70916,0.1253801294,0.936155698,10.99076465,3.124295083,TRUE,0
3.441487478,0.7876452819,135.8875118,10,146.5687344,109.2152951,67.6934565,1.645914869,10,46.14331295,1110.934272,0.7565992868,20,0.7531869757,39.13560939,0.2059128977,74710.36883,7.274375371,0.3940943892,100.9358857,490.1872921,0.003996411289,3.96E-05,480.8547378,873.4401851,32061.67553,0.1412182644,0.8149295809,12.62573032,3.091141584,TRUE,0
2.474303404,0.7790344115,135.4529929,19,94.18770846,112.3559233,69.0795978,1.792294659,9,49.12854039,1021.130943,0.7609705704,14,0.8299367175,41.43868261,0.2547997844,60604.35442,11.00816185,0.3896623425,100.9381954,396.1470989,0.004606297929,4.56E-05,389.112678,858.7854304,27982.52265,0.0991471972,0.6645292284,15.48361774,3.084493514,TRUE,0
2.495220523,0.7983434758,110.6482018,17,132.3431129,83.81991519,69.29404162,0.9027988619,10,50.76643921,917.2620883,0.7821790721,13,0.8125669331,72.69890544,0.2844284834,122723.1681,8.781809948,0.3549197951,100.9393224,354.8847189,0.004285222806,4.25E-05,349.6173552,769.1527485,30802.75045,0.0957594205,0.6860562018,14.99794245,3.032379693,TRUE,0
4.913754616,0.7781820809,61.16414256,10,55.2451587,116.0784404,55.62513178,1.088252199,9,71.09755961,1198.542278,0.8313667384,16,0.7503240778,77.19214894,0.1749769218,128940.9944,5.616288443,0.2845111074,100.9397735,576.8747813,0.003553863556,3.52E-05,565.3914158,871.9924642,37504.26832,0.1867292424,0.4459685795,23.0722026,2.926766661,TRUE,1
4.491509332,0.7954016417,61.80410967,14,57.42706622,152.6625273,85.41239178,1.304881326,11,77.05431107,997.9279524,0.7978105735,20,0.712964448,68.83916292,0.2224042406,117659.2932,4.995921094,0.5483777717,100.9407394,453.861577,0.003321477054,3.29E-05,447.1831584,740.1945293,43403.51775,0.1580236951,0.5909343832,17.41238312,3.322566658,TRUE,0
4.646917395,0.7586517431,127.5209371,10,60.36158068,83.99634858,68.99656006,1.612563313,11,52.87861953,917.2816105,0.8334763408,14,0.7501628783,78.14904882,0.2646741722,128503.0801,10.25603787,0.2090884795,100.9425152,381.384078,0.003211188785,3.18E-05,376.8123602,672.2943462,55670.40956,0.1377320375,0.5234251699,19.6585061,2.813632719,TRUE,0
4.255390022,0.8315498966,140.3638102,9,92.57410679,153.4709186,58.85714323,0.9584962863,10,45.49421372,953.8195485,0.8394195877,18,0.6242039252,76.28555389,0.2183195529,123902.5648,12.66624445,0.5249999195,100.9428695,462.3629362,0.003082522393,3.05E-05,455.9255796,706.6745062,38966.15351,0.1736060732,0.9310688089,11.05159245,3.287499879,TRUE,0
2.582590441,0.7006441113,92.83650072,14,60.07159105,125.0181556,67.55299764,1.957637839,11,77.29565621,961.6985747,0.8374626702,18,0.8375258227,68.02002868,0.2798835003,120696.1219,8.249753043,0.5484013497,100.9458581,360.6709862,0.004417611459,4.38E-05,355.0667018,794.4487327,36021.51305,0.09434360843,0.6100969425,16.86633213,3.322602025,TRUE,0
2.111781854,0.7938526552,120.6333604,10,52.43354766,86.23647011,59.50110116,1.264119798,6,60.3143072,1109.935905,0.808724906,13,0.7820300208,33.67684121,0.2356735208,77251.62928,8.358120358,0.3340819251,100.9491334,428.3431291,0.005036204348,4.99E-05,419.3811999,956.3645003,20470.14616,0.09774842263,0.435604038,23.62336121,3.001122888,TRUE,1
2.781074661,0.8011833541,95.42045401,12,54.94040371,157.9159816,83.95507323,1.388464083,4,66.4367866,1130.672849,0.84702977,14,0.6645945374,59.98174928,0.197977678,115427.5058,5.751527049,0.4787921208,100.9498451,509.9051878,0.004147370413,4.11E-05,499.4425277,913.2532372,24289.06758,0.14135784,0.6062729944,16.97338357,3.218188181,TRUE,1
3.429175246,0.777366308,78.60434304,16,135.7766107,136.8932475,77.87684021,1.495556203,7,49.79096208,880.4610899,0.8347830115,15,0.6761410665,61.45191638,0.2751553934,60866.69769,13.48640514,0.5399581864,100.9501074,366.8839857,0.003462128822,3.43E-05,362.3250491,686.0143583,43260.2489,0.1228466931,0.9172240871,11.21921128,3.30993728,TRUE,0
4.531665303,0.7774518283,144.9096915,19,132.6394735,159.9880712,59.85112546,0.9379811779,8,50.68277317,1103.846871,0.7843552201,12,0.6337387185,39.83506897,0.1971324135,98214.72928,10.26853196,0.4415035004,100.9533249,512.1092119,0.003525798312,3.49E-05,503.1108571,817.4438999,39646.99515,0.1675052409,1.012792375,10.16087706,3.162255251,TRUE,0
3.474454926,0.7765275942,124.2635155,18,142.7651339,102.3614486,58.57678423,0.9677604267,5,43.91707597,951.1990032,0.7779273183,21,0.7912732527,38.26227867,0.2596906491,143059.1589,13.52783929,0.3411304243,100.953931,388.7468854,0.003789453371,3.75E-05,383.1558059,748.1373713,41390.09703,0.1186925953,0.7252272467,14.18992548,3.011695637,TRUE,0
2.334010366,0.7357994229,117.9477571,15,114.6304755,114.8154838,56.35794469,1.540843164,10,63.2469898,901.9323723,0.8691295259,20,0.7341782237,47.68123768,0.2941966074,99753.09475,5.720892739,0.1687530326,100.9549772,343.1547973,0.004304002144,4.26E-05,338.2069381,757.7259206,31726.81393,0.09224425282,0.6160111782,16.70590989,2.753129549,TRUE,0
3.642449912,0.70909926,85.02166674,9,68.14280916,86.78386855,63.79424657,1.701113122,4,59.7893816,971.1197737,0.8561949049,14,0.7038879142,65.95944286,0.2500224757,127779.8406,8.538409193,0.1654078853,100.9552563,403.7847238,0.003628494462,3.59E-05,398.0085558,743.0181257,45618.01797,0.1287645836,0.4215111428,24.41467056,2.748111828,TRUE,0
4.622974586,0.8289052463,114.1512189,13,131.2693061,112.4760313,83.95389131,1.265044336,9,59.77944612,914.5590263,0.8082582156,14,0.6857563439,38.59372601,0.2433507218,88934.58479,9.77383691,0.3741302834,100.9562581,414.8590863,0.003063425935,3.03E-05,409.7015493,673.9377467,46652.65839,0.1569983237,0.7255798059,14.18335753,3.061195425,TRUE,0
3.354050915,0.7696973536,67.87213975,13,55.53697408,104.5430418,71.80389998,1.869893328,6,62.4769243,1058.000705,0.7966086986,18,0.715607059,68.272577,0.2171414332,115494.7989,8.796214766,0.2986794083,100.9635834,464.9669198,0.003876188393,3.84E-05,456.8123692,830.7593313,33746.43526,0.1383564094,0.4296798103,23.95249736,2.948019112,TRUE,0
3.351499891,0.8319733921,95.8149721,11,94.38599733,99.28295055,40.05084206,1.784607152,5,76.71043269,1061.20338,0.8674040206,21,0.6890114661,55.81518113,0.1942554499,108386.9637,13.79097261,0.2156262537,100.9643302,519.7503096,0.003551876824,3.52E-05,510.4175457,820.5716229,27909.10516,0.1687085978,0.5198309197,19.79870813,2.823439381,TRUE,0
2.222156504,0.8446849595,100.612558,14,116.4553708,81.29677954,78.29172354,1.839886424,9,49.69159092,1180.887227,0.8558806429,18,0.7066777075,61.35895407,0.2039355998,64789.42094,9.783133628,0.4944806891,100.9655166,495.0852948,0.004782447364,4.74E-05,483.7411902,1000.305595,17916.72312,0.1187510587,0.6503274094,15.82603076,3.241721034,TRUE,1
2.696640251,0.7912821356,129.9081084,20,117.5342771,147.3985006,85.14397371,1.826710613,5,72.33248337,962.9456488,0.853429357,20,0.7653090869,73.29793269,0.2425301006,76533.59219,5.718141888,0.4459964754,100.9668364,416.3064137,0.003898234246,3.86E-05,409.7208888,784.3183237,29084.68423,0.1233958265,0.9520970544,10.81007034,3.168994713,TRUE,0
4.06687955,0.7845156184,63.62203241,17,114.4110799,97.03161141,85.49571825,1.150678368,7,57.57557849,1154.831737,0.7853661128,20,0.8152357267,60.17906689,0.1858532087,99860.73831,10.50901154,0.395956162,100.9676687,543.265674,0.003707587139,3.67E-05,532.6400337,871.2287269,33825.56437,0.1686655224,0.5817743142,17.69126054,3.093934243,TRUE,0
2.266804815,0.7329310737,138.6230434,12,126.8547524,128.1009448,55.75693192,1.805372591,5,58.32333278,1074.787162,0.8426774998,16,0.7110712114,39.64800904,0.2413986819,101133.1205,10.24471134,0.2891323872,100.9700926,418.2711015,0.004786881015,4.74E-05,410.1381551,909.8909871,25124.71209,0.1005939459,0.7738801825,13.29995041,2.933698581,TRUE,1
3.944349645,0.7580537041,84.96270147,14,119.8841041,104.8268612,64.55216967,1.804533971,10,62.3158819,953.0647165,0.765046008,13,0.7503502938,61.61983462,0.2740204497,86755.26798,10.48943758,0.1508371447,100.9705957,368.4783225,0.003824194367,3.79E-05,363.4066655,736.002239,50252.9142,0.1115705049,0.5540389132,18.57743037,2.726255717,TRUE,0
3.654493732,0.7265156382,114.4302114,12,86.45455901,109.2392864,43.38106889,1.622637135,6,45.87150147,956.0477268,0.7902562873,15,0.7281689542,66.44989617,0.2768409732,135665.7559,12.61008071,0.3364850641,100.9727305,364.7318869,0.003925757111,3.89E-05,359.632106,744.341314,49450.97263,0.1075574952,0.6274062334,16.40537885,3.004727596,TRUE,0
4.979112263,0.7954213462,103.4146651,14,75.02758252,116.5223702,51.51979967,0.9241088396,5,44.68161725,1086.137979,0.8736218029,22,0.7047011003,35.19832852,0.1860483193,127643.9998,7.793779788,0.4924591633,100.9769741,542.7459625,0.003172403987,3.14E-05,533.6464864,776.8221842,39416.78732,0.1975099907,0.5661434578,18.18138034,3.238688745,TRUE,1
4.473697265,0.8345571244,101.9358586,8,70.73192183,121.9331495,83.82270246,1.107449977,8,66.52951629,887.5279641,0.8165064144,18,0.6132448614,67.63234022,0.251888922,96762.78533,13.35949449,0.2641090488,100.9781077,400.8834805,0.003017538669,2.99E-05,396.1378911,657.1817791,46698.93078,0.1541424714,0.5557714365,18.52089621,2.896163573,TRUE,0
3.212473438,0.8057934481,131.534737,20,119.0670036,138.0582541,74.40459113,0.9181848512,10,78.23750348,1137.958336,0.755160621,18,0.7839689627,49.08486606,0.1995466685,94621.65771,11.29606438,0.1737199013,100.978698,506.0405105,0.004110538892,4.07E-05,495.8267831,905.4792418,28381.75682,0.1416323744,0.7213485464,14.26972482,2.760579852,TRUE,1
4.714732329,0.8159588138,108.2123509,13,130.5590922,151.4664811,75.1923624,1.691632926,5,45.07352336,850.2536942,0.809464986,19,0.7539420399,47.72970638,0.2923077205,111242.7085,7.332112891,0.2660982003,100.9797074,345.4568605,0.003079270973,3.05E-05,341.8556346,627.1005921,57832.0726,0.1303558396,0.8052615002,12.78286389,2.8991473,TRUE,0
3.897546326,0.814429121,111.1437093,19,82.36615374,146.9284701,79.58926,0.8444202571,6,54.24625739,909.0402312,0.8771170967,22,0.8159891399,32.78265284,0.2325484169,96991.99175,13.25218439,0.5397332139,100.9838116,434.2485445,0.003042348917,3.01E-05,428.6407882,680.8854385,39278.54901,0.1654389565,0.6977779799,14.75249552,3.309599821,TRUE,0
3.005049237,0.8461343783,72.13392597,15,115.2794461,148.8299315,73.24710399,1.886999466,9,53.02912438,996.4153539,0.8210417691,21,0.7956484692,48.25599256,0.2196715862,75788.09887,7.742506071,0.4313906308,100.9839764,459.7043166,0.003706023996,3.67E-05,452.0774321,795.7812315,27772.2658,0.1432381215,0.7622532992,13.50467533,3.147085946,TRUE,0
2.446593121,0.7259938684,118.6534194,11,59.60326293,112.8101207,70.3731132,1.647851983,5,69.32788262,978.8994399,0.8467054608,11,0.8461408784,35.02035645,0.2650787633,109704.5055,6.501861138,0.3176020157,100.9876398,380.9722008,0.004413593581,4.37E-05,374.7328533,815.9519632,30798.17649,0.09970092826,0.4890706977,21.04881117,2.976403024,TRUE,0
3.292997538,0.7974247179,77.20593023,11,93.72314376,134.1060298,52.40028263,0.8930374559,11,54.88371387,869.1479749,0.8164609665,18,0.788237145,44.61553665,0.2811575756,101080.3836,6.92559686,0.2344998321,100.9886808,359.1889016,0.003524624477,3.49E-05,354.7418165,685.6581834,41420.68413,0.118188108,0.544240084,18.91529708,2.851749748,TRUE,0
3.342884784,0.8464977744,135.9041591,20,143.0143511,94.23358737,75.74333849,1.778104467,11,58.32087651,818.7493891,0.8363183157,19,0.7600942786,67.84840098,0.2818716283,93815.9957,6.824999292,0.438920422,100.9890358,358.2802441,0.003171378825,3.14E-05,354.2940303,640.8062414,39702.10987,0.1311872074,0.8331564127,12.35602211,3.158380633,TRUE,0
3.958745756,0.8340869742,122.2970375,10,128.5549808,155.537442,49.94659611,1.961396764,10,76.26010484,952.8746584,0.8209309348,18,0.7587813261,44.34607152,0.2237907132,138235.0208,12.27541955,0.2560100008,100.9891389,451.2659953,0.003226186276,3.19E-05,444.8529566,719.9533488,37419.77726,0.1619210308,0.8255773165,12.46946757,2.884015001,TRUE,0
3.432046159,0.7419530913,126.3962405,13,108.145256,129.4533067,72.04264162,1.622335421,9,77.93363478,1104.275799,0.8049499738,12,0.6501222381,64.37416577,0.208479467,137736.3532,11.22126895,0.2423091259,100.990025,484.4123328,0.003949941178,3.91E-05,475.4051043,861.269597,34369.50857,0.1413361446,0.7200101054,14.29785473,2.863463689,TRUE,0
2.848717904,0.7777405089,147.2874959,18,139.602089,135.973972,65.03224356,1.747340832,5,72.21270946,1002.944809,0.8022367037,13,0.7989414668,71.10277481,0.2397366415,102837.0103,5.551453765,0.1933979979,100.9914596,421.2600086,0.004067196342,4.03E-05,414.2324442,814.2611614,31122.63174,0.1196010992,0.8634354661,11.92300588,2.790096997,TRUE,0
2.421278806,0.7129492806,138.7504891,13,66.45869476,98.2804069,45.6181886,1.232217188,11,56.44788269,1172.996247,0.872342416,16,0.8003586104,38.37815636,0.2111509627,146012.8565,10.29882642,0.3821411099,100.9931377,478.2982585,0.004725237315,4.68E-05,467.8289581,974.6109748,24652.82614,0.1162671133,0.5481189864,18.78226709,3.073211665,TRUE,1
2.017704165,0.7375907387,73.93215285,9,132.0877598,109.7259919,86.95302569,1.091448204,10,46.61486236,947.2824963,0.8726142607,19,0.7797228595,30.53916056,0.2938351864,68938.5976,5.190432616,0.4968681844,100.9978352,343.7227393,0.004864365009,4.82E-05,338.1251652,820.9376712,25621.0106,0.08163284881,0.6748845547,15.25504765,3.245302277,TRUE,0
3.305993969,0.7902426508,129.5460112,18,95.30454947,115.6260519,57.61010051,1.193541609,8,42.78368882,957.692832,0.7826709546,14,0.720031936,61.9434639,0.2510481053,141098.7255,4.784189669,0.5126432443,100.9999635,402.3131877,0.003784487723,3.75E-05,396.3384836,758.7318091,37466.65175,0.1229934286,0.7654346519,13.45067534,3.268964866,TRUE,0
4.9552672,0.7588848816,89.07888969,15,117.2278376,94.62800938,85.63123967,1.878881449,4,68.71244794,989.9557037,0.7692953175,11,0.748428028,46.9328168,0.2547908363,118551.2244,7.641109875,0.4930055189,101.0023235,396.4127005,0.003553978687,3.52E-05,390.9593598,731.0268001,56368.88204,0.1291961907,0.6401564848,16.0833387,3.239508278,TRUE,0
